0.05 0.0 0.0
0.15000000000000002 0.0 0.0
0.25 0.0 0.0
0.35000000000000003 0.0 0.0
0.45 0.0 0.0
0.55 0.0 0.0
0.65 0.0 0.0
0.75 0.0 0.0
0.8500000000000001 0.0 0.0
0.9500000000000001 0.0 0.0
1.05 0.0 0.0
1.1500000000000001 0.0 0.0
1.25 0.0 0.0
1.35 0.0 0.0
1.4500000000000002 0.0 0.0
1.55 0.0 0.0
1.6500000000000001 0.0 0.0
1.75 0.0 0.0
1.85 0.0 0.0
1.9500000000000002 0.0 0.0
2.0500000000000003 0.0 0.0
2.15 0.0 0.0
2.25 0.0 0.0
2.35 0.0 0.0
2.45 0.0 0.0
2.5500000000000003 0.0 0.0
2.6500000000000004 0.0 0.0
2.75 0.0 0.0
2.85 0.0 0.0
2.95 0.0 0.0
3.0500000000000003 0.0 0.0
3.1500000000000004 0.0 0.0
3.25 0.0 0.0
3.35 0.0 0.0
3.45 0.0 0.0
3.5500000000000003 0.0 0.0
3.6500000000000004 0.01655491816646477 0.00013749312534373282
3.75 0.3194959432807646 0.0029373531323433825
3.85 2.9703731372103075 0.0303734813259337
3.95 11.023240088586379 0.13753062346882655
4.05 23.885944889605987 0.3815059247037648
4.15 34.03516945453523 0.7462501874906254
4.25 37.66361062837172 1.1692040397980101
4.3500000000000005 34.6444597863951 1.576233688315584
4.45 27.78905095044299 1.9167666616669166
4.55 20.740287792217963 2.1815034248287586
4.65 14.627796143695791 2.3746437678116092
4.75 10.322992374025283 2.5155867206639666
4.8500000000000005 7.1431577014448004 2.615831708414579
4.95 5.215860409096865 2.690690465476726
5.050000000000001 4.019514779806938 2.750462476876156
5.15 3.1819613188516174 2.7975851207439626
5.25 2.778868122076149 2.8397455127243636
5.3500000000000005 2.570272960624584 2.87975601219939
5.45 2.4457470539583586 2.9194665266736664
5.550000000000001 2.4252311078376216 2.960564471776411
5.65 2.4185805424512044 3.0025498725063744
5.75 2.433532117550095 3.0468226588670566
5.8500000000000005 2.616366999939289 3.0963826808659567
5.95 2.71787004889375 3.1498175091245435
6.050000000000001 2.855039117494703 3.207839608019599
6.15 3.0906773576732105 3.273461326933653
6.25 3.2064574392145406 3.344157792110394
6.3500000000000005 3.3971562279056697 3.422028898555072
6.45 3.4499473263874934 3.504399780010999
6.550000000000001 3.7149701089745673 3.5949827508624566
6.65 3.7622296481062993 3.6888530573471323
6.75 3.6678470936607974 3.7840982950852458
6.8500000000000005 3.6797726067388505 3.8826933653317335
6.95 3.5301153844609345 3.978888555572221
7.050000000000001 3.4015823229386237 4.074846257687115
7.15 3.279390552263326 4.169641517924104
7.25 3.0112526146534235 4.259074546272687
7.3500000000000005 2.751782887748963 4.343645317734113
7.45 2.4455143705336053 4.418454077296135
7.550000000000001 2.104506102372005 4.48187590620469
7.65 1.7536238846140368 4.534260786960652
7.75 1.4031160169858268 4.5756337183140845
7.8500000000000005 1.1040913587173338 4.606832158392081
7.95 0.8992057902001471 4.631593420328984
8.05 0.7834623900865578 4.653004849757512
8.15 0.7338301653249678 4.670841457927104
8.25 0.6862382104234512 4.686640667966602
8.35 0.5642895452364988 4.699915004249787
8.450000000000001 0.5767873986589922 4.713301834908254
8.55 0.493145941802402 4.725001249937503
8.65 0.5118902772854513 4.73668816559172
8.75 0.5194690164098874 4.748550072496375
8.85 0.5026170662863418 4.760049497525124
8.950000000000001 0.5042653149069478 4.771498925053747
9.05 0.44278125735325397 4.782373381330934
9.15 0.45647899166437506 4.793597820108994
9.25 0.4401162890271663 4.803909804509774
9.35 0.4781004621913287 4.8152467376631165
9.450000000000001 0.45022104428863063 4.826596170191491
9.55 0.43051357366688486 4.837245637718114
9.65 0.42626536536503523 4.84802009899505
9.75 0.450563961033248 4.859607019649017
9.850000000000001 0.42432820895765616 4.87054397280136
9.950000000000001 0.48903598690831657 4.882868356582171
10.05 0.43178624064854726 4.894042797860107
